Review,Positive,Negative,Neutral,Compound,Sentiment
sunscreen,0.0,0.0,1.0,0.0,Neutral
around,0.0,0.0,1.0,0.0,Neutral
eye,0.0,0.0,1.0,0.0,Neutral
lid,0.0,0.0,1.0,0.0,Neutral
import,0.0,0.0,1.0,0.0,Neutral
plu,0.0,0.0,1.0,0.0,Neutral
help,1.0,0.0,0.0,0.4019,Positive
prevent,1.0,0.0,0.0,0.0258,Neutral
futur,0.0,0.0,1.0,0.0,Neutral
wrinkl,0.0,0.0,1.0,0.0,Neutral
crow,0.0,0.0,1.0,0.0,Neutral
foot,0.0,0.0,1.0,0.0,Neutral
older,0.0,0.0,1.0,0.0,Neutral
make,0.0,0.0,1.0,0.0,Neutral
sure,1.0,0.0,0.0,0.3182,Positive
sunscreen,0.0,0.0,1.0,0.0,Neutral
good,1.0,0.0,0.0,0.4404,Positive
uva,0.0,0.0,1.0,0.0,Neutral
protect,1.0,0.0,0.0,0.3818,Positive
get,0.0,0.0,1.0,0.0,Neutral
photoag,0.0,0.0,1.0,0.0,Neutral
prevent,1.0,0.0,0.0,0.0258,Neutral
ive,0.0,0.0,1.0,0.0,Neutral
notic,0.0,0.0,1.0,0.0,Neutral
sunscreen,0.0,0.0,1.0,0.0,Neutral
doesnt,0.0,0.0,1.0,0.0,Neutral
make,0.0,0.0,1.0,0.0,Neutral
mascara,0.0,0.0,1.0,0.0,Neutral
run,0.0,0.0,1.0,0.0,Neutral
much,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
wateri,0.0,0.0,1.0,0.0,Neutral
fluid,0.0,0.0,1.0,0.0,Neutral
type,0.0,0.0,1.0,0.0,Neutral
sunscreen,0.0,0.0,1.0,0.0,Neutral
like,1.0,0.0,0.0,0.3612,Positive
bioderma,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
video,0.0,0.0,1.0,0.0,Neutral
right,0.0,0.0,1.0,0.0,Neutral
im,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
wateri,0.0,0.0,1.0,0.0,Neutral
fluid,0.0,0.0,1.0,0.0,Neutral
tinosorb,0.0,0.0,1.0,0.0,Neutral
base,0.0,0.0,1.0,0.0,Neutral
sunscreen,0.0,0.0,1.0,0.0,Neutral
roc,0.0,0.0,1.0,0.0,Neutral
entir,0.0,0.0,1.0,0.0,Neutral
face,0.0,0.0,1.0,0.0,Neutral
avené,0.0,0.0,1.0,0.0,Neutral
quotveri,0.0,0.0,1.0,0.0,Neutral
high,0.0,0.0,1.0,0.0,Neutral
protect,1.0,0.0,0.0,0.3818,Positive
emuls,0.0,0.0,1.0,0.0,Neutral
dri,0.0,0.0,1.0,0.0,Neutral
touch,0.0,0.0,1.0,0.0,Neutral
spf,0.0,0.0,1.0,0.0,Neutral
quot,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
orang,0.0,0.0,1.0,0.0,Neutral
bottl,0.0,0.0,1.0,0.0,Neutral
drdray,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
eye,0.0,0.0,1.0,0.0,Neutral
tri,0.0,0.0,1.0,0.0,Neutral
get,0.0,0.0,1.0,0.0,Neutral
hand,1.0,0.0,0.0,0.4939,Positive
advanc,0.0,0.0,1.0,0.0,Neutral
sunscreen,0.0,0.0,1.0,0.0,Neutral
much,0.0,0.0,1.0,0.0,Neutral
better,1.0,0.0,0.0,0.4404,Positive
plesent,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
think,0.0,0.0,1.0,0.0,Neutral
get,0.0,0.0,1.0,0.0,Neutral
avivama,0.0,0.0,1.0,0.0,Neutral
canada,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
avivama,0.0,0.0,1.0,0.0,Neutral
thank,1.0,0.0,0.0,0.3612,Positive
im,0.0,0.0,1.0,0.0,Neutral
go,0.0,0.0,1.0,0.0,Neutral
start,0.0,0.0,1.0,0.0,Neutral
check,0.0,0.0,1.0,0.0,Neutral
ingredi,0.0,0.0,1.0,0.0,Neutral
hope,1.0,0.0,0.0,0.4404,Positive
test,0.0,0.0,1.0,0.0,Neutral
buy,0.0,0.0,1.0,0.0,Neutral
sorri,0.0,0.0,1.0,0.0,Neutral
tell,0.0,0.0,1.0,0.0,Neutral
ingredi,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
coverag,0.0,0.0,1.0,0.0,Neutral
protect,1.0,0.0,0.0,0.3818,Positive
skin,0.0,0.0,1.0,0.0,Neutral
plea,0.0,0.0,1.0,0.0,Neutral
thank,1.0,0.0,0.0,0.3612,Positive
monica,0.0,0.0,1.0,0.0,Neutral
yanez,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
mom,0.0,0.0,1.0,0.0,Neutral
sweet,1.0,0.0,0.0,0.4588,Positive
amp,0.0,0.0,1.0,0.0,Neutral
cute,1.0,0.0,0.0,0.4588,Positive
ive,0.0,0.0,1.0,0.0,Neutral
start,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
ha,1.0,0.0,0.0,0.34,Positive
notic,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
becom,0.0,0.0,1.0,0.0,Neutral
dri,0.0,0.0,1.0,0.0,Neutral
amp,0.0,0.0,1.0,0.0,Neutral
develop,0.0,0.0,1.0,0.0,Neutral
dri,0.0,0.0,1.0,0.0,Neutral
red,0.0,0.0,1.0,0.0,Neutral
patch,0.0,0.0,1.0,0.0,Neutral
amp,0.0,0.0,1.0,0.0,Neutral
area,0.0,0.0,1.0,0.0,Neutral
peel,0.0,0.0,1.0,0.0,Neutral
ive,0.0,0.0,1.0,0.0,Neutral
discontinu,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
amp,0.0,0.0,1.0,0.0,Neutral
make,0.0,0.0,1.0,0.0,Neutral
appoint,0.0,0.0,1.0,0.0,Neutral
wmi,0.0,0.0,1.0,0.0,Neutral
dermatologist,0.0,0.0,1.0,0.0,Neutral
next,0.0,0.0,1.0,0.0,Neutral
week,0.0,0.0,1.0,0.0,Neutral
bc,0.0,0.0,1.0,0.0,Neutral
need,0.0,0.0,1.0,0.0,Neutral
someth,0.0,0.0,1.0,0.0,Neutral
asap,0.0,0.0,1.0,0.0,Neutral
dri,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
sad,0.0,1.0,0.0,-0.4767,Negative
face,0.0,0.0,1.0,0.0,Neutral
hope,1.0,0.0,0.0,0.4404,Positive
ha,1.0,0.0,0.0,0.34,Positive
would,0.0,0.0,1.0,0.0,Neutral
help,1.0,0.0,0.0,0.4019,Positive
sinc,0.0,0.0,1.0,0.0,Neutral
tholli,0.0,0.0,1.0,0.0,Neutral
sueltman,0.0,0.0,1.0,0.0,Neutral
afford,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
enough,0.0,0.0,1.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
without,0.0,0.0,1.0,0.0,Neutral
moistur,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
cerav,0.0,0.0,1.0,0.0,Neutral
pm,0.0,0.0,1.0,0.0,Neutral
moistur,0.0,0.0,1.0,0.0,Neutral
holli,0.0,0.0,1.0,0.0,Neutral
sueltman,0.0,0.0,1.0,0.0,Neutral
week,0.0,0.0,1.0,0.0,Neutral
love,1.0,0.0,0.0,0.6369,Positive
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
holli,0.0,0.0,1.0,0.0,Neutral
sueltman,0.0,0.0,1.0,0.0,Neutral
happen,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
opinion,0.0,0.0,1.0,0.0,Neutral
effect,0.0,0.0,1.0,0.0,Neutral
bio,0.0,0.0,1.0,0.0,Neutral
oil,0.0,0.0,1.0,0.0,Neutral
even,0.0,0.0,1.0,0.0,Neutral
tone,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
ingredi,0.0,0.0,1.0,0.0,Neutral
paraffinum,0.0,0.0,1.0,0.0,Neutral
liquidum,0.0,0.0,1.0,0.0,Neutral
trisononanoin,0.0,0.0,1.0,0.0,Neutral
cetearyl,0.0,0.0,1.0,0.0,Neutral
ethylnexano,0.0,0.0,1.0,0.0,Neutral
isopropyl,0.0,0.0,1.0,0.0,Neutral
myrist,0.0,0.0,1.0,0.0,Neutral
retinyl,0.0,0.0,1.0,0.0,Neutral
palmit,0.0,0.0,1.0,0.0,Neutral
tocopheryl,0.0,0.0,1.0,0.0,Neutral
acet,0.0,0.0,1.0,0.0,Neutral
anthemi,0.0,0.0,1.0,0.0,Neutral
nobili,0.0,0.0,1.0,0.0,Neutral
flower,0.0,0.0,1.0,0.0,Neutral
oil,0.0,0.0,1.0,0.0,Neutral
lavandula,0.0,0.0,1.0,0.0,Neutral
angustifolia,0.0,0.0,1.0,0.0,Neutral
lavend,0.0,0.0,1.0,0.0,Neutral
oil,0.0,0.0,1.0,0.0,Neutral
rosmarinu,0.0,0.0,1.0,0.0,Neutral
officinali,0.0,0.0,1.0,0.0,Neutral
rosemari,0.0,0.0,1.0,0.0,Neutral
leaf,0.0,0.0,1.0,0.0,Neutral
oil,0.0,0.0,1.0,0.0,Neutral
calendula,0.0,0.0,1.0,0.0,Neutral
officinali,0.0,0.0,1.0,0.0,Neutral
flower,0.0,0.0,1.0,0.0,Neutral
extract,0.0,0.0,1.0,0.0,Neutral
helianthu,0.0,0.0,1.0,0.0,Neutral
annuu,0.0,0.0,1.0,0.0,Neutral
sunflow,0.0,0.0,1.0,0.0,Neutral
seed,0.0,0.0,1.0,0.0,Neutral
oil,0.0,0.0,1.0,0.0,Neutral
glycin,0.0,0.0,1.0,0.0,Neutral
soja,0.0,0.0,1.0,0.0,Neutral
soybean,0.0,0.0,1.0,0.0,Neutral
oil,0.0,0.0,1.0,0.0,Neutral
bht,0.0,0.0,1.0,0.0,Neutral
bisabolol,0.0,0.0,1.0,0.0,Neutral
parfum,0.0,0.0,1.0,0.0,Neutral
amyl,0.0,0.0,1.0,0.0,Neutral
cinnam,0.0,0.0,1.0,0.0,Neutral
benzyl,0.0,0.0,1.0,0.0,Neutral
salicyt,0.0,0.0,1.0,0.0,Neutral
citronellol,0.0,0.0,1.0,0.0,Neutral
coumarin,0.0,0.0,1.0,0.0,Neutral
eugenol,0.0,0.0,1.0,0.0,Neutral
geraniol,0.0,0.0,1.0,0.0,Neutral
hydroxycitronel,0.0,0.0,1.0,0.0,Neutral
tjessica,0.0,0.0,1.0,0.0,Neutral
jordan,0.0,0.0,1.0,0.0,Neutral
hydroxisohexyl,0.0,0.0,1.0,0.0,Neutral
cyclohexen,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
fan,1.0,0.0,0.0,0.3182,Positive
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
tapril,0.0,0.0,1.0,0.0,Neutral
andrew,0.0,0.0,1.0,0.0,Neutral
text,0.0,0.0,1.0,0.0,Neutral
boo,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
lol,1.0,0.0,0.0,0.4215,Positive
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
sad,0.0,1.0,0.0,-0.4767,Negative
see,0.0,0.0,1.0,0.0,Neutral
christma,0.0,0.0,1.0,0.0,Neutral
deco,0.0,0.0,1.0,0.0,Neutral
come,0.0,0.0,1.0,0.0,Neutral
ive,0.0,0.0,1.0,0.0,Neutral
alreadi,0.0,0.0,1.0,0.0,Neutral
taken,0.0,0.0,1.0,0.0,Neutral
mine,0.0,0.0,1.0,0.0,Neutral
hous,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
bare,0.0,0.0,1.0,0.0,Neutral
haha,1.0,0.0,0.0,0.4588,Positive
realli,0.0,0.0,1.0,0.0,Neutral
like,1.0,0.0,0.0,0.3612,Positive
ear,0.0,0.0,1.0,0.0,Neutral
hope,1.0,0.0,0.0,0.4404,Positive
tanna,0.0,0.0,1.0,0.0,Neutral
hill,0.0,0.0,1.0,0.0,Neutral
mom,0.0,0.0,1.0,0.0,Neutral
great,1.0,0.0,0.0,0.6249,Positive
weekend,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
