Review,Positive,Negative,Neutral,Compound,Sentiment
foundat,0.0,0.0,1.0,0.0,Neutral
fair,1.0,0.0,0.0,0.3182,Positive
porcelain,0.0,0.0,1.0,0.0,Neutral
mix,0.0,0.0,1.0,0.0,Neutral
make,0.0,0.0,1.0,0.0,Neutral
like,1.0,0.0,0.0,0.3612,Positive
medium,0.0,0.0,1.0,0.0,Neutral
work,0.0,0.0,1.0,0.0,Neutral
fine,1.0,0.0,0.0,0.2023,Positive
shade,0.0,0.0,1.0,0.0,Neutral
isfor,0.0,0.0,1.0,0.0,Neutral
except,0.0,0.0,1.0,0.0,Neutral
except,0.0,0.0,1.0,0.0,Neutral
pale,0.0,0.0,1.0,0.0,Neutral
hard,0.0,1.0,0.0,-0.1027,Negative
find,0.0,0.0,1.0,0.0,Neutral
shade,0.0,0.0,1.0,0.0,Neutral
whatyou,0.0,0.0,1.0,0.0,Neutral
seek,0.0,0.0,1.0,0.0,Neutral
would,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
chalki,0.0,0.0,1.0,0.0,Neutral
pale,0.0,0.0,1.0,0.0,Neutral
peoplei,0.0,0.0,1.0,0.0,Neutral
love,1.0,0.0,0.0,0.6369,Positive
smooth,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
liter,0.0,0.0,1.0,0.0,Neutral
give,0.0,0.0,1.0,0.0,Neutral
full,0.0,0.0,1.0,0.0,Neutral
coverag,0.0,0.0,1.0,0.0,Neutral
fromth,0.0,0.0,1.0,0.0,Neutral
first,0.0,0.0,1.0,0.0,Neutral
applic,0.0,0.0,1.0,0.0,Neutral
mention,0.0,0.0,1.0,0.0,Neutral
last,0.0,0.0,1.0,0.0,Neutral
day,0.0,0.0,1.0,0.0,Neutral
make,0.0,0.0,1.0,0.0,Neutral
sure,1.0,0.0,0.0,0.3182,Positive
put,0.0,0.0,1.0,0.0,Neutral
onprim,0.0,0.0,1.0,0.0,Neutral
definit,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
go,0.0,0.0,1.0,0.0,Neutral
to,0.0,0.0,1.0,0.0,Neutral
fave,1.0,0.0,0.0,0.4404,Positive
look,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
cover,0.0,0.0,1.0,0.0,Neutral
super,1.0,0.0,0.0,0.5994,Positive
red,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
due,0.0,0.0,1.0,0.0,Neutral
constantrosacea,0.0,0.0,1.0,0.0,Neutral
flare,0.0,0.0,1.0,0.0,Neutral
up,0.0,0.0,1.0,0.0,Neutral
also,0.0,0.0,1.0,0.0,Neutral
textur,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
larg,0.0,0.0,1.0,0.0,Neutral
pore,0.0,0.0,1.0,0.0,Neutral
im,0.0,0.0,1.0,0.0,Neutral
aprofession,0.0,0.0,1.0,0.0,Neutral
come,0.0,0.0,1.0,0.0,Neutral
makeup,0.0,0.0,1.0,0.0,Neutral
spent,0.0,0.0,1.0,0.0,Neutral
entir,0.0,0.0,1.0,0.0,Neutral
much,0.0,0.0,1.0,0.0,Neutral
moneytri,0.0,0.0,1.0,0.0,Neutral
product,0.0,0.0,1.0,0.0,Neutral
didnt,0.0,0.0,1.0,0.0,Neutral
work,0.0,0.0,1.0,0.0,Neutral
took,0.0,0.0,1.0,0.0,Neutral
chanc,0.0,0.0,1.0,0.0,Neutral
onebecaus,0.0,0.0,1.0,0.0,Neutral
super,1.0,0.0,0.0,0.5994,Positive
afford,0.0,0.0,1.0,0.0,Neutral
price,0.0,0.0,1.0,0.0,Neutral
beyond,0.0,0.0,1.0,0.0,Neutral
happi,0.0,0.0,1.0,0.0,Neutral
skinfeel,0.0,0.0,1.0,0.0,Neutral
hydrat,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
dewi,0.0,0.0,1.0,0.0,Neutral
cover,0.0,0.0,1.0,0.0,Neutral
red,0.0,0.0,1.0,0.0,Neutral
without,0.0,0.0,1.0,0.0,Neutral
feel,0.0,0.0,1.0,0.0,Neutral
like,1.0,0.0,0.0,0.3612,Positive
ine,0.0,0.0,1.0,0.0,Neutral
appli,0.0,0.0,1.0,0.0,Neutral
half,0.0,0.0,1.0,0.0,Neutral
bottl,0.0,0.0,1.0,0.0,Neutral
glad,1.0,0.0,0.0,0.4588,Positive
tri,0.0,0.0,1.0,0.0,Neutral
someth,0.0,0.0,1.0,0.0,Neutral
mattefinish,0.0,0.0,1.0,0.0,Neutral
know,0.0,0.0,1.0,0.0,Neutral
compat,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
aset,0.0,0.0,1.0,0.0,Neutral
powder,0.0,0.0,1.0,0.0,Neutral
set,0.0,0.0,1.0,0.0,Neutral
spray,0.0,0.0,1.0,0.0,Neutral
final,0.0,0.0,1.0,0.0,Neutral
found,0.0,0.0,1.0,0.0,Neutral
someth,0.0,0.0,1.0,0.0,Neutral
makesm,0.0,0.0,1.0,0.0,Neutral
feel,0.0,0.0,1.0,0.0,Neutral
confid,0.0,0.0,1.0,0.0,Neutral
enough,0.0,0.0,1.0,0.0,Neutral
take,0.0,0.0,1.0,0.0,Neutral
selfi,0.0,0.0,1.0,0.0,Neutral
without,0.0,0.0,1.0,0.0,Neutral
filter,0.0,0.0,1.0,0.0,Neutral
definitelybuy,0.0,0.0,1.0,0.0,Neutral
foundationdoesnt,0.0,0.0,1.0,0.0,Neutral
full,0.0,0.0,1.0,0.0,Neutral
coverag,0.0,0.0,1.0,0.0,Neutral
face,0.0,0.0,1.0,0.0,Neutral
got,0.0,0.0,1.0,0.0,Neutral
oili,0.0,0.0,1.0,0.0,Neutral
price,0.0,0.0,1.0,0.0,Neutral
good,1.0,0.0,0.0,0.4404,Positive
matton,0.0,0.0,1.0,0.0,Neutral
betterit,0.0,0.0,1.0,0.0,Neutral
sheer,0.0,0.0,1.0,0.0,Neutral
color,0.0,0.0,1.0,0.0,Neutral
good,1.0,0.0,0.0,0.4404,Positive
moistur,0.0,0.0,1.0,0.0,Neutral
good,1.0,0.0,0.0,0.4404,Positive
matur,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
noclump,0.0,0.0,1.0,0.0,Neutral
line,0.0,0.0,1.0,0.0,Neutral
wrinkleseasi,0.0,0.0,1.0,0.0,Neutral
spread,0.0,0.0,1.0,0.0,Neutral
doesnt,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
cake,0.0,0.0,1.0,0.0,Neutral
onthat,0.0,0.0,1.0,0.0,Neutral
benefit,1.0,0.0,0.0,0.4588,Positive
howev,0.0,0.0,1.0,0.0,Neutral
feellik,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
oili,0.0,0.0,1.0,0.0,Neutral
orang,0.0,0.0,1.0,0.0,Neutral
color,0.0,0.0,1.0,0.0,Neutral
match,0.0,0.0,1.0,0.0,Neutral
seem,0.0,0.0,1.0,0.0,Neutral
purchasedth,0.0,0.0,1.0,0.0,Neutral
powder,0.0,0.0,1.0,0.0,Neutral
compact,0.0,0.0,1.0,0.0,Neutral
shade,0.0,0.0,1.0,0.0,Neutral
perfect,1.0,0.0,0.0,0.5719,Positive
yet,0.0,0.0,1.0,0.0,Neutral
liquidfound,0.0,0.0,1.0,0.0,Neutral
shade,0.0,0.0,1.0,0.0,Neutral
dark,0.0,0.0,1.0,0.0,Neutral
skini,0.0,0.0,1.0,0.0,Neutral
love,1.0,0.0,0.0,0.6369,Positive
goe,0.0,0.0,1.0,0.0,Neutral
dewi,0.0,0.0,1.0,0.0,Neutral
right,0.0,0.0,1.0,0.0,Neutral
mediumcoverag,0.0,0.0,1.0,0.0,Neutral
favorit,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
everi,0.0,0.0,1.0,0.0,Neutral
daythi,0.0,0.0,1.0,0.0,Neutral
gon,0.0,0.0,1.0,0.0,Neutral
na,0.0,0.0,1.0,0.0,Neutral
new,0.0,0.0,1.0,0.0,Neutral
go,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
year,0.0,0.0,1.0,0.0,Neutral
purchas,0.0,0.0,1.0,0.0,Neutral
tri,0.0,0.0,1.0,0.0,Neutral
went,0.0,0.0,1.0,0.0,Neutral
back,0.0,0.0,1.0,0.0,Neutral
day,0.0,0.0,1.0,0.0,Neutral
later,0.0,0.0,1.0,0.0,Neutral
getmor,0.0,0.0,1.0,0.0,Neutral
sinc,0.0,0.0,1.0,0.0,Neutral
like,1.0,0.0,0.0,0.3612,Positive
dollar,0.0,0.0,1.0,0.0,Neutral
ugh,0.0,1.0,0.0,-0.4215,Negative
still,0.0,0.0,1.0,0.0,Neutral
worth,1.0,0.0,0.0,0.2263,Positive
bucksi,0.0,0.0,1.0,0.0,Neutral
must,0.0,0.0,1.0,0.0,Neutral
rave,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
normal,0.0,0.0,1.0,0.0,Neutral
put,0.0,0.0,1.0,0.0,Neutral
powder,0.0,0.0,1.0,0.0,Neutral
call,0.0,0.0,1.0,0.0,Neutral
goodth,0.0,0.0,1.0,0.0,Neutral
day,0.0,0.0,1.0,0.0,Neutral
decid,0.0,0.0,1.0,0.0,Neutral
give,0.0,0.0,1.0,0.0,Neutral
tri,0.0,0.0,1.0,0.0,Neutral
impress,1.0,0.0,0.0,0.4404,Positive
live,0.0,0.0,1.0,0.0,Neutral
inkentucki,0.0,0.0,1.0,0.0,Neutral
humid,0.0,0.0,1.0,0.0,Neutral
makeup,0.0,0.0,1.0,0.0,Neutral
head,0.0,0.0,1.0,0.0,Neutral
runschool,0.0,0.0,1.0,0.0,Neutral
aran,0.0,0.0,1.0,0.0,Neutral
nervou,0.0,0.0,1.0,0.0,Neutral
stop,0.0,1.0,0.0,-0.296,Negative
farmer,0.0,0.0,1.0,0.0,Neutral
market,0.0,0.0,1.0,0.0,Neutral
newmakeup,0.0,0.0,1.0,0.0,Neutral
fact,0.0,0.0,1.0,0.0,Neutral
deal,0.0,0.0,1.0,0.0,Neutral
humid,0.0,0.0,1.0,0.0,Neutral
right,0.0,0.0,1.0,0.0,Neutral
gaveit,0.0,0.0,1.0,0.0,Neutral
go,0.0,0.0,1.0,0.0,Neutral
went,0.0,0.0,1.0,0.0,Neutral
heat,0.0,0.0,1.0,0.0,Neutral
shop,0.0,0.0,1.0,0.0,Neutral
came,0.0,0.0,1.0,0.0,Neutral
back,0.0,0.0,1.0,0.0,Neutral
truckand,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
mirror,0.0,0.0,1.0,0.0,Neutral
find,0.0,0.0,1.0,0.0,Neutral
makeup,0.0,0.0,1.0,0.0,Neutral
still,0.0,0.0,1.0,0.0,Neutral
perfectit,0.0,0.0,1.0,0.0,Neutral
nice,1.0,0.0,0.0,0.4215,Positive
dewey,0.0,0.0,1.0,0.0,Neutral
glow,0.0,0.0,1.0,0.0,Neutral
made,0.0,0.0,1.0,0.0,Neutral
face,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
even,0.0,0.0,1.0,0.0,Neutral
natur,0.0,0.0,1.0,0.0,Neutral
iwent,0.0,0.0,1.0,0.0,Neutral
ahead,0.0,0.0,1.0,0.0,Neutral
order,0.0,0.0,1.0,0.0,Neutral
shade,0.0,0.0,1.0,0.0,Neutral
add,0.0,0.0,1.0,0.0,Neutral
collect,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
itdur,0.0,0.0,1.0,0.0,Neutral
winter,0.0,0.0,1.0,0.0,Neutral
tan,0.0,0.0,1.0,0.0,Neutral
goneeasi,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
easi,0.0,0.0,1.0,0.0,Neutral
spread,0.0,0.0,1.0,0.0,Neutral
facelove,0.0,0.0,1.0,0.0,Neutral
itthi,0.0,0.0,1.0,0.0,Neutral
makeup,0.0,0.0,1.0,0.0,Neutral
give,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
smooth,0.0,0.0,1.0,0.0,Neutral
natur,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
sometim,0.0,0.0,1.0,0.0,Neutral
hard,0.0,1.0,0.0,-0.1027,Negative
tellthat,0.0,0.0,1.0,0.0,Neutral
im,0.0,0.0,1.0,0.0,Neutral
wear,0.0,0.0,1.0,0.0,Neutral
makeup,0.0,0.0,1.0,0.0,Neutral
love,1.0,0.0,0.0,0.6369,Positive
itdont,0.0,0.0,1.0,0.0,Neutral
seen,0.0,0.0,1.0,0.0,Neutral
like,1.0,0.0,0.0,0.3612,Positive
enough,0.0,0.0,1.0,0.0,Neutral
thanksi,0.0,0.0,1.0,0.0,Neutral
tri,0.0,0.0,1.0,0.0,Neutral
mani,0.0,0.0,1.0,0.0,Neutral
differ,0.0,0.0,1.0,0.0,Neutral
brand,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
worksth,0.0,0.0,1.0,0.0,Neutral
best,1.0,0.0,0.0,0.6369,Positive
skin,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
someth,0.0,0.0,1.0,0.0,Neutral
full,0.0,0.0,1.0,0.0,Neutral
coverag,0.0,0.0,1.0,0.0,Neutral
thatwouldnt,0.0,0.0,1.0,0.0,Neutral
cakey,0.0,0.0,1.0,0.0,Neutral
make,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
feel,0.0,0.0,1.0,0.0,Neutral
suffoc,0.0,0.0,1.0,0.0,Neutral
fact,0.0,0.0,1.0,0.0,Neutral
bought,0.0,0.0,1.0,0.0,Neutral
threediffer,0.0,0.0,1.0,0.0,Neutral
brand,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
day,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
andthen,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
paid,0.0,0.0,1.0,0.0,Neutral
think,0.0,0.0,1.0,0.0,Neutral
sale,0.0,0.0,1.0,0.0,Neutral
prefer,0.0,0.0,1.0,0.0,Neutral
productov,0.0,0.0,1.0,0.0,Neutral
twoi,0.0,0.0,1.0,0.0,Neutral
worn,0.0,1.0,0.0,-0.296,Negative
brand,0.0,0.0,1.0,0.0,Neutral
color,0.0,0.0,1.0,0.0,Neutral
along,0.0,0.0,1.0,0.0,Neutral
time,0.0,0.0,1.0,0.0,Neutral
awhil,0.0,0.0,1.0,0.0,Neutral
back,0.0,0.0,1.0,0.0,Neutral
gettingdifficult,0.0,0.0,1.0,0.0,Neutral
find,0.0,0.0,1.0,0.0,Neutral
cours,0.0,0.0,1.0,0.0,Neutral
found,0.0,0.0,1.0,0.0,Neutral
better,1.0,0.0,0.0,0.4404,Positive
price,0.0,0.0,1.0,0.0,Neutral
deliveredright,0.0,0.0,1.0,0.0,Neutral
thank,1.0,0.0,0.0,0.3612,Positive
amazonth,0.0,0.0,1.0,0.0,Neutral
best,1.0,0.0,0.0,0.6369,Positive
drugstor,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
dri,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
ive,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
varieti,0.0,0.0,1.0,0.0,Neutral
ofshad,0.0,0.0,1.0,0.0,Neutral
self,0.0,0.0,1.0,0.0,Neutral
tan,0.0,0.0,1.0,0.0,Neutral
love,1.0,0.0,0.0,0.6369,Positive
afford,0.0,0.0,1.0,0.0,Neutral
medium,0.0,0.0,1.0,0.0,Neutral
coverag,0.0,0.0,1.0,0.0,Neutral
andcom,0.0,0.0,1.0,0.0,Neutral
lot,0.0,0.0,1.0,0.0,Neutral
shade,0.0,0.0,1.0,0.0,Neutral
rang,0.0,0.0,1.0,0.0,Neutral
light,0.0,0.0,1.0,0.0,Neutral
medium,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
tonesgood,0.0,0.0,1.0,0.0,Neutral
lightmedium,0.0,0.0,1.0,0.0,Neutral
coverag,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
worth,1.0,0.0,0.0,0.2263,Positive
need,0.0,0.0,1.0,0.0,Neutral
moisturizeveri,0.0,0.0,1.0,0.0,Neutral
well,1.0,0.0,0.0,0.2732,Positive
put,0.0,0.0,1.0,0.0,Neutral
onreal,0.0,0.0,1.0,0.0,Neutral
good,1.0,0.0,0.0,0.4404,Positive
foundat,0.0,0.0,1.0,0.0,Neutral
asian,0.0,0.0,1.0,0.0,Neutral
skin,0.0,0.0,1.0,0.0,Neutral
orang,0.0,0.0,1.0,0.0,Neutral
underton,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
naturaland,0.0,0.0,1.0,0.0,Neutral
dewyi,0.0,0.0,1.0,0.0,Neutral
bought,0.0,0.0,1.0,0.0,Neutral
product,0.0,0.0,1.0,0.0,Neutral
three,0.0,0.0,1.0,0.0,Neutral
time,0.0,0.0,1.0,0.0,Neutral
alreadi,0.0,0.0,1.0,0.0,Neutral
two,0.0,0.0,1.0,0.0,Neutral
differ,0.0,0.0,1.0,0.0,Neutral
color,0.0,0.0,1.0,0.0,Neutral
andlov,0.0,0.0,1.0,0.0,Neutral
ran,0.0,0.0,1.0,0.0,Neutral
buy,0.0,0.0,1.0,0.0,Neutral
anoth,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
better,1.0,0.0,0.0,0.4404,Positive
morphsephora,0.0,0.0,1.0,0.0,Neutral
revolutiongood,0.0,0.0,1.0,0.0,Neutral
consist,0.0,0.0,1.0,0.0,Neutral
unsur,0.0,0.0,1.0,0.0,Neutral
dewyaspect,0.0,0.0,1.0,0.0,Neutral
would,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
like,1.0,0.0,0.0,0.3612,Positive
waspleasantli,0.0,0.0,1.0,0.0,Neutral
surpris,0.0,0.0,1.0,0.0,Neutral
outcom,0.0,0.0,1.0,0.0,Neutral
buy,0.0,0.0,1.0,0.0,Neutral
againi,0.0,0.0,1.0,0.0,Neutral
love,1.0,0.0,0.0,0.6369,Positive
love,1.0,0.0,0.0,0.6369,Positive
foundat,0.0,0.0,1.0,0.0,Neutral
easiest,1.0,0.0,0.0,0.4215,Positive
blend,0.0,0.0,1.0,0.0,Neutral
spread,0.0,0.0,1.0,0.0,Neutral
love,1.0,0.0,0.0,0.6369,Positive
use,0.0,0.0,1.0,0.0,Neutral
thiswith,0.0,0.0,1.0,0.0,Neutral
beauti,0.0,0.0,1.0,0.0,Neutral
blenderi,0.0,0.0,1.0,0.0,Neutral
love,1.0,0.0,0.0,0.6369,Positive
foundat,0.0,0.0,1.0,0.0,Neutral
look,0.0,0.0,1.0,0.0,Neutral
cakeyfast,0.0,0.0,1.0,0.0,Neutral
ship,0.0,0.0,1.0,0.0,Neutral
good,1.0,0.0,0.0,0.4404,Positive
product,0.0,0.0,1.0,0.0,Neutral
generaljust,0.0,0.0,1.0,0.0,Neutral
receiv,0.0,0.0,1.0,0.0,Neutral
today,0.0,0.0,1.0,0.0,Neutral
immedi,0.0,0.0,1.0,0.0,Neutral
disappoint,0.0,1.0,0.0,-0.4019,Negative
shade,0.0,0.0,1.0,0.0,Neutral
wearshad,0.0,0.0,1.0,0.0,Neutral
maybellin,0.0,0.0,1.0,0.0,Neutral
fit,1.0,0.0,0.0,0.3612,Positive
matteporeless,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
ive,0.0,0.0,1.0,0.0,Neutral
worn,0.0,1.0,0.0,-0.296,Negative
foryear,0.0,0.0,1.0,0.0,Neutral
ive,0.0,0.0,1.0,0.0,Neutral
never,0.0,0.0,1.0,0.0,Neutral
issu,0.0,0.0,1.0,0.0,Neutral
also,0.0,0.0,1.0,0.0,Neutral
shade,0.0,0.0,1.0,0.0,Neutral
dewysmooth,0.0,0.0,1.0,0.0,Neutral
line,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
summer,0.0,0.0,1.0,0.0,Neutral
shade,0.0,0.0,1.0,0.0,Neutral
bronzer,0.0,0.0,1.0,0.0,Neutral
wintertim,0.0,0.0,1.0,0.0,Neutral
contour,0.0,0.0,1.0,0.0,Neutral
find,0.0,0.0,1.0,0.0,Neutral
contour,0.0,0.0,1.0,0.0,Neutral
bronz,0.0,0.0,1.0,0.0,Neutral
withfound,0.0,0.0,1.0,0.0,Neutral
last,0.0,0.0,1.0,0.0,Neutral
longer,0.0,0.0,1.0,0.0,Neutral
blend,0.0,0.0,1.0,0.0,Neutral
better,1.0,0.0,0.0,0.4404,Positive
give,0.0,0.0,1.0,0.0,Neutral
natur,0.0,0.0,1.0,0.0,Neutral
lookthepictur,0.0,0.0,1.0,0.0,Neutral
lineup,0.0,0.0,1.0,0.0,Neutral
foundat,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
im,0.0,0.0,1.0,0.0,Neutral
review,0.0,0.0,1.0,0.0,Neutral
ismov,0.0,0.0,1.0,0.0,Neutral
forward,0.0,0.0,1.0,0.0,Neutral
tell,0.0,0.0,1.0,0.0,Neutral
differ,0.0,0.0,1.0,0.0,Neutral
plea,0.0,0.0,1.0,0.0,Neutral
excus,0.0,0.0,1.0,0.0,Neutral
background,0.0,0.0,1.0,0.0,Neutral
myvan,0.0,0.0,1.0,0.0,Neutral
antiqu,0.0,0.0,1.0,0.0,Neutral
