Review,Positive,Negative,Neutral,Compound,Sentiment
import,0.0,0.0,1.0,0.0,Neutral
shouldnt,0.0,0.0,1.0,0.0,Neutral
buy,0.0,0.0,1.0,0.0,Neutral
ultrabook,0.0,0.0,1.0,0.0,Neutral
allbought,0.0,0.0,1.0,0.0,Neutral
recent,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
larg,0.0,0.0,1.0,0.0,Neutral
wholesal,0.0,0.0,1.0,0.0,Neutral
store,0.0,0.0,1.0,0.0,Neutral
gb,0.0,0.0,1.0,0.0,Neutral
ram,0.0,0.0,1.0,0.0,Neutral
intel,0.0,0.0,1.0,0.0,Neutral
iand,0.0,0.0,1.0,0.0,Neutral
gb,0.0,0.0,1.0,0.0,Neutral
ssd,0.0,0.0,1.0,0.0,Neutral
come,0.0,0.0,1.0,0.0,Neutral
usbc,0.0,0.0,1.0,0.0,Neutral
thunderbolt,0.0,0.0,1.0,0.0,Neutral
port,0.0,0.0,1.0,0.0,Neutral
usba,0.0,0.0,1.0,0.0,Neutral
port,0.0,0.0,1.0,0.0,Neutral
anhdmi,0.0,0.0,1.0,0.0,Neutral
port,0.0,0.0,1.0,0.0,Neutral
typic,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
wifi,0.0,0.0,1.0,0.0,Neutral
home,0.0,0.0,1.0,0.0,Neutral
bought,0.0,0.0,1.0,0.0,Neutral
lenovo,0.0,0.0,1.0,0.0,Neutral
ethernet,0.0,0.0,1.0,0.0,Neutral
adapt,0.0,0.0,1.0,0.0,Neutral
inca,0.0,0.0,1.0,0.0,Neutral
need,0.0,0.0,1.0,0.0,Neutral
work,0.0,0.0,1.0,0.0,Neutral
work,0.0,0.0,1.0,0.0,Neutral
great,1.0,0.0,0.0,0.6249,Positive
setup,0.0,0.0,1.0,0.0,Neutral
easi,0.0,0.0,1.0,0.0,Neutral
even,0.0,0.0,1.0,0.0,Neutral
thoughthi,0.0,0.0,1.0,0.0,Neutral
first,0.0,0.0,1.0,0.0,Neutral
experi,0.0,0.0,1.0,0.0,Neutral
window,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
window,0.0,0.0,1.0,0.0,Neutral
offic,0.0,0.0,1.0,0.0,Neutral
thiswith,0.0,0.0,1.0,0.0,Neutral
screen,0.0,0.0,1.0,0.0,Neutral
replac,0.0,0.0,1.0,0.0,Neutral
yr,0.0,0.0,1.0,0.0,Neutral
old,0.0,0.0,1.0,0.0,Neutral
hp,0.0,0.0,1.0,0.0,Neutral
elitebook,0.0,0.0,1.0,0.0,Neutral
screen,0.0,0.0,1.0,0.0,Neutral
andi,0.0,0.0,1.0,0.0,Neutral
realli,0.0,0.0,1.0,0.0,Neutral
dont,0.0,0.0,1.0,0.0,Neutral
notic,0.0,0.0,1.0,0.0,Neutral
screen,0.0,0.0,1.0,0.0,Neutral
littl,0.0,0.0,1.0,0.0,Neutral
smaller,0.0,0.0,1.0,0.0,Neutral
keyboard,0.0,0.0,1.0,0.0,Neutral
awesomethi,0.0,0.0,1.0,0.0,Neutral
model,0.0,0.0,1.0,0.0,Neutral
charger,0.0,0.0,1.0,0.0,Neutral
compact,0.0,0.0,1.0,0.0,Neutral
light,0.0,0.0,1.0,0.0,Neutral
easi,0.0,0.0,1.0,0.0,Neutral
carri,0.0,0.0,1.0,0.0,Neutral
recommendhighlyfyi,0.0,0.0,1.0,0.0,Neutral
id,0.0,0.0,1.0,0.0,Neutral
probabl,0.0,0.0,1.0,0.0,Neutral
gone,0.0,0.0,1.0,0.0,Neutral
chip,0.0,0.0,1.0,0.0,Neutral
tb,0.0,0.0,1.0,0.0,Neutral
ssd,0.0,0.0,1.0,0.0,Neutral
got,0.0,0.0,1.0,0.0,Neutral
agood,0.0,0.0,1.0,0.0,Neutral
deal,0.0,0.0,1.0,0.0,Neutral
preconfigur,0.0,0.0,1.0,0.0,Neutral
model,0.0,0.0,1.0,0.0,Neutral
larg,0.0,0.0,1.0,0.0,Neutral
wholesalerthi,0.0,0.0,1.0,0.0,Neutral
seem,0.0,0.0,1.0,0.0,Neutral
one,0.0,0.0,1.0,0.0,Neutral
best,1.0,0.0,0.0,0.6369,Positive
laptop,0.0,0.0,1.0,0.0,Neutral
ever,0.0,0.0,1.0,0.0,Neutral
made,0.0,0.0,1.0,0.0,Neutral
bought,0.0,0.0,1.0,0.0,Neutral
two,0.0,0.0,1.0,0.0,Neutral
