Review,Positive,Negative,Neutral,Compound,Sentiment
lenovo,0.0,0.0,1.0,0.0,Neutral
laptoppurchas,0.0,0.0,1.0,0.0,Neutral
game,0.0,0.0,1.0,0.0,Neutral
rig,0.0,1.0,0.0,-0.128,Negative
desktop,0.0,0.0,1.0,0.0,Neutral
say,0.0,0.0,1.0,0.0,Neutral
run,0.0,0.0,1.0,0.0,Neutral
game,0.0,0.0,1.0,0.0,Neutral
itdo,0.0,0.0,1.0,0.0,Neutral
run,0.0,0.0,1.0,0.0,Neutral
roblox,0.0,0.0,1.0,0.0,Neutral
finethes,0.0,0.0,1.0,0.0,Neutral
come,0.0,0.0,1.0,0.0,Neutral
usa,0.0,0.0,1.0,0.0,Neutral
power,0.0,0.0,1.0,0.0,Neutral
adaptor,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
au,0.0,0.0,1.0,0.0,Neutral
